host_id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability
34203893,52.37251,4.84258,19,6,4,0.1,1,0
58028918,52.39232,4.93703,110,2,4,0.1,1,0
58841005,52.35941,4.98255,180,2,4,0.1,1,0
48562854,52.36153,4.93908,119,2,4,0.1,1,63
25548006,52.36798,4.85696,89,21,4,0.1,1,125
52006198,52.36607,4.8972,150,1,4,0.1,2,0
5644597,52.38431,4.89126,120,3,4,0.1,2,125
1464510,52.36813,4.95703,69,4,4,0.1,106,0
1518360,52.38744,4.9096,74,1,5,0.1,1,0
25386250,52.35776,4.91331,80,5,5,0.1,1,0
28947165,52.38033,4.89126,295,4,5,0.1,1,0
29172336,52.36045,4.86345,70,1,5,0.1,1,0
29739103,52.37707,4.88474,135,3,5,0.1,1,0
2298556,52.3664,4.87352,130,2,5,0.1,1,0
30164302,52.3854,4.87394,233,3,5,0.1,1,0
30789194,52.35491,4.93866,180,3,5,0.1,1,0
23424221,52.35572,4.89389,129,1,5,0.1,1,0
23563050,52.35269,4.90136,105,1,5,0.1,1,0
33878168,52.35539,4.89658,110,2,5,0.1,1,0
23027423,52.37294,4.85572,59,4,5,0.1,1,6
6642084,52.35934,4.92591,125,3,5,0.1,1,6
7702124,52.38656,4.88437,115,2,5,0.1,1,123
2046301,52.37131,4.87287,120,2,6,0.1,1,0
5720215,52.37629,4.87624,160,3,6,0.1,1,0
8214070,52.36294,4.84298,59,3,6,0.1,1,0
12218368,52.36253,4.93394,80,1,6,0.1,1,0
9605070,52.35712,4.90751,175,30,6,0.1,1,0
2626813,52.36685,4.89056,125,4,6,0.1,1,0
10886830,52.35316,4.91651,200,6,6,0.1,1,10
3971476,52.37127,4.95138,169,7,6,0.1,1,16
14531682,52.35655,4.89604,68,4,6,0.1,1,99
3548522,52.36096,4.85352,225,4,6,0.1,3,125
7247111,52.35871,4.99234,149,2,7,0.1,1,34
1617692,52.37844,4.86064,119,2,7,0.1,1,125
6708605,52.35491,4.88594,175,3,7,0.1,1,125
5204869,52.35762,4.90136,120,50,7,0.1,1,292
2914846,52.34724,4.85026,150,2,8,0.1,1,0
2369370,52.36637,4.87755,115,6,8,0.1,1,0
1545992,52.35668,4.91695,45,4,9,0.1,1,0
27321295,52.37212,4.94959,225,4,1,0.09,1,0
105605002,52.36815,4.89084,125,2,1,0.09,1,0
6482024,52.37417,4.87874,180,2,1,0.09,1,0
4127930,52.38347,4.88218,140,2,1,0.09,1,0
154951660,52.34928,4.85289,145,2,1,0.09,1,0
6036131,52.37438,4.87251,145,2,1,0.09,1,0
137783852,52.34172,4.85002,165,3,1,0.09,1,0
3338158,52.35442,4.84702,100,2,1,0.09,1,0
174417042,52.3402,4.92071,150,2,1,0.09,1,0
6196544,52.36902,4.91783,80,7,1,0.09,1,0
6954075,52.36087,4.89833,180,3,1,0.09,1,0
33198748,52.38381,4.91432,99,2,1,0.09,1,0
5404358,52.33068,4.88842,110,2,1,0.09,1,0
18593510,52.35312,4.85389,150,3,1,0.09,1,0
193502043,52.3622,4.86676,235,2,1,0.09,1,0
53895384,52.4145,4.8913,85,2,1,0.09,1,2
4339685,52.37645,4.83854,155,2,1,0.09,1,16
187149802,52.40124,4.91212,1025,15,1,0.09,1,90
6811085,52.34297,4.90344,75,4,1,0.09,2,0
32038289,52.36477,4.89062,165,1,1,0.09,2,0
13493439,52.34941,5.00232,85,2,1,0.09,3,269
41042925,52.3722,4.89953,750,3,1,0.09,6,365
76104209,52.36357,4.88417,600,7,1,0.09,81,357
65859990,52.36054,4.8944,175,2,1,0.09,202,0
30916546,52.36028,4.88841,160,2,2,0.09,1,0
29645081,52.38458,4.9165,75,3,2,0.09,1,0
39720206,52.35398,4.8824,180,3,2,0.09,1,0
14088025,52.36148,4.93673,100,2,2,0.09,1,0
9744698,52.37885,4.84942,95,3,2,0.09,1,0
112374123,52.39299,4.94299,100,2,2,0.09,1,0
77200204,52.35428,4.9423,100,6,2,0.09,1,0
10047394,52.36414,4.87592,275,4,2,0.09,1,0
77738446,52.38397,4.88083,86,1,2,0.09,1,0
60310213,52.36457,4.94396,110,2,2,0.09,1,0
129397552,52.36895,4.93228,150,3,2,0.09,1,0
30985166,52.37961,4.87057,199,7,2,0.09,1,0
29913047,52.34739,4.84829,150,1,2,0.09,1,0
131797851,52.33327,4.8741,120,1,2,0.09,1,0
131963879,52.36611,4.8405,120,3,2,0.09,1,0
132059669,52.38659,4.92122,100,2,2,0.09,1,0
18062174,52.36778,4.89038,200,3,2,0.09,1,0
21948395,52.36739,4.87517,380,2,2,0.09,1,0
82848489,52.33523,4.93796,75,2,2,0.09,1,0
133506229,52.36691,4.86293,250,2,2,0.09,1,0
133060222,52.37881,4.85793,99,3,2,0.09,1,0
11967880,52.3489,4.90431,119,4,2,0.09,1,0
106148164,52.36635,4.8613,95,3,2,0.09,1,0
79539315,52.35044,5.0028,255,2,2,0.09,1,0
77629812,52.36734,4.86893,125,1,2,0.09,1,0
85934705,52.35658,4.87784,350,3,2,0.09,1,0
83277243,52.36209,4.92541,80,1,2,0.09,1,0
111693135,52.39416,4.93602,150,3,2,0.09,1,0
83330589,52.37229,4.95055,155,5,2,0.09,1,0
136002567,52.36394,4.89705,125,2,2,0.09,1,0
16767789,52.36026,4.91469,125,7,2,0.09,1,0
119067941,52.34541,4.81261,90,4,2,0.09,1,0
137119486,52.37421,4.84825,200,2,2,0.09,1,0
3061513,52.35119,4.83231,250,7,2,0.09,1,0
138289044,52.34473,4.92481,128,3,2,0.09,1,0
138355727,52.37224,4.87665,160,2,2,0.09,1,0
21771899,52.37119,4.88917,89,4,2,0.09,1,0
26067777,52.34995,4.89529,120,2,2,0.09,1,0
80959062,52.35083,4.9163,180,2,2,0.09,1,0
11655520,52.35331,4.85164,115,2,2,0.09,1,0
68291127,52.34504,4.90526,79,5,2,0.09,1,0
10344064,52.35302,4.88841,110,1,2,0.09,1,0
17950407,52.32485,4.85701,199,3,2,0.09,1,0
141831915,52.37595,4.94569,150,10,2,0.09,1,0
4190216,52.40491,4.90493,125,3,2,0.09,1,3
36888872,52.36731,4.91879,125,3,2,0.09,1,8
4045919,52.39567,4.91675,160,5,2,0.09,1,14
104000692,52.3503,4.84646,135,4,2,0.09,1,15
134842224,52.37114,4.83867,120,2,2,0.09,1,16
13845497,52.35568,4.99267,200,5,2,0.09,1,18
134870781,52.32393,4.94801,129,4,2,0.09,1,24
3983732,52.35054,4.9413,249,6,2,0.09,1,132
2881085,52.34986,4.83225,225,5,2,0.09,1,164
15756210,52.34358,4.86344,140,2,2,0.09,2,0
24314617,52.32663,4.96787,79,6,2,0.09,2,0
26045647,52.35938,4.89561,199,1,2,0.09,2,0
3226996,52.35076,4.84965,84,2,2,0.09,2,0
79773652,52.36692,4.86687,42,2,2,0.09,2,0
24219924,52.37517,4.94702,220,3,2,0.09,2,39
3534874,52.37253,4.88418,44,2,2,0.09,2,314
34785772,52.36762,4.8651,51,2,2,0.09,4,0
22882527,52.36986,4.92941,240,4,2,0.09,4,0
7594884,52.35405,4.92462,139,3,2,0.09,23,0
113977564,52.36908,4.87042,79,2,2,0.09,42,25
1464510,52.36515,4.86852,104,2,2,0.09,106,0
15860985,52.37405,4.94554,150,3,3,0.09,1,0
10093208,52.38236,4.86951,139,2,3,0.09,1,0
6423426,52.34115,4.90895,350,1,3,0.09,1,0
17204783,52.35163,4.86457,189,3,3,0.09,1,0
6524806,52.35243,4.90405,120,5,3,0.09,1,0
34505737,52.35578,4.85377,245,3,3,0.09,1,0
15093411,52.35306,4.93576,150,1,3,0.09,1,0
31024638,52.35395,4.89161,125,2,3,0.09,1,0
11805841,52.35982,4.91519,125,1,3,0.09,1,0
11517076,52.35116,4.85416,110,2,3,0.09,1,0
51393174,52.3464,4.84931,110,2,3,0.09,1,0
49847642,52.37935,4.88818,270,3,3,0.09,1,0
61498626,52.37627,4.87454,350,2,3,0.09,1,0
30401005,52.34935,4.84961,190,1,3,0.09,1,0
65712870,52.37994,4.87533,120,2,3,0.09,1,0
10066180,52.37955,4.85059,85,3,3,0.09,1,0
47279732,52.34593,4.89182,135,4,3,0.09,1,0
71308508,52.34503,4.93128,138,3,3,0.09,1,0
71272798,52.39103,4.94403,110,3,3,0.09,1,0
31284365,52.36293,4.86781,225,4,3,0.09,1,0
9414675,52.36412,4.9309,60,3,3,0.09,1,0
54858860,52.37006,4.87857,150,2,3,0.09,1,0
51045602,52.32367,4.87324,80,6,3,0.09,1,0
49133198,52.35157,4.93716,200,2,3,0.09,1,0
34673809,52.38897,4.883,119,3,3,0.09,1,0
72855972,52.37581,4.88966,180,6,3,0.09,1,0
23156884,52.36744,4.85491,150,2,3,0.09,1,0
6863831,52.3662,4.9237,55,1,3,0.09,1,0
76076986,52.37673,4.94508,120,2,3,0.09,1,0
1528466,52.37693,4.8481,100,2,3,0.09,1,0
8752054,52.39669,4.91463,160,3,3,0.09,1,0
76787401,52.35773,4.81331,80,2,3,0.09,1,0
10452279,52.38466,4.91826,130,5,3,0.09,1,0
2397361,52.36954,4.89222,225,3,3,0.09,1,0
77864860,52.37809,4.87293,110,2,3,0.09,1,0
2952948,52.36704,4.85991,110,2,3,0.09,1,0
77754695,52.38974,4.87718,80,3,3,0.09,1,0
67039416,52.37161,4.89377,72,1,3,0.09,1,0
78916932,52.36399,4.94102,40,6,3,0.09,1,0
32571826,52.3499,4.84801,95,2,3,0.09,1,0
80289799,52.36325,4.94021,100,4,3,0.09,1,0
10970125,52.36495,4.93877,79,5,3,0.09,1,0
81048456,52.36187,4.88456,100,1,3,0.09,1,0
56754302,52.37169,4.86399,91,2,3,0.09,1,0
81065908,52.37196,4.87082,85,1,3,0.09,1,0
81687571,52.38314,4.88192,110,2,3,0.09,1,0
82079558,52.36464,4.90745,70,1,3,0.09,1,0
82464347,52.34121,4.89907,98,1,3,0.09,1,0
71179770,52.37008,4.86009,99,1,3,0.09,1,0
38835892,52.35121,4.8928,27,4,3,0.09,1,0
83082300,52.35678,4.89951,120,2,3,0.09,1,0
12529057,52.37709,4.82291,89,1,3,0.09,1,0
85462143,52.34912,4.89589,150,2,3,0.09,1,0
40355319,52.34468,4.90694,80,5,3,0.09,1,0
13347437,52.35444,4.89243,86,3,3,0.09,1,0
12502084,52.36663,4.90651,220,2,3,0.09,1,0
17095076,52.35692,4.90859,225,2,3,0.09,1,0
8049968,52.35306,4.89503,112,3,3,0.09,1,0
87714581,52.37923,4.87406,84,7,3,0.09,1,0
10036489,52.40072,4.90092,60,2,3,0.09,1,0
88637810,52.36866,4.87113,150,2,3,0.09,1,0
19329958,52.36731,4.86357,100,1,3,0.09,1,0
20017144,52.36567,4.86735,150,2,3,0.09,1,0
2997620,52.35338,4.85687,120,2,3,0.09,1,0
21154992,52.35128,4.88865,110,2,3,0.09,1,0
4808930,52.34469,4.86629,140,29,3,0.09,1,0
62741298,52.38834,4.88652,210,3,3,0.09,1,0
74327973,52.35004,4.83771,160,3,3,0.09,1,0
91951982,52.35435,4.89861,46,2,3,0.09,1,0
3397048,52.36598,4.85338,150,4,3,0.09,1,9
9052751,52.37266,4.87766,150,2,3,0.09,1,17
474424,52.3545,4.90549,135,10,3,0.09,1,31
5288000,52.34731,4.90915,100,5,3,0.09,1,77
56615122,52.37903,4.8805,190,4,3,0.09,1,124
21316248,52.35537,4.89495,329,5,3,0.09,1,175
62526573,52.35938,4.86257,150,60,3,0.09,1,179
24705826,52.3679,4.91734,195,3,3,0.09,1,364
19530918,52.36188,4.86795,85,1,3,0.09,2,0
47085127,52.36321,4.8593,175,3,3,0.09,2,2
20056287,52.37142,4.93105,275,3,3,0.09,2,22
1135329,52.36957,4.8883,550,2,3,0.09,2,124
5396559,52.41772,4.90569,57,2,3,0.09,2,186
9846678,52.38232,4.91191,120,2,3,0.09,2,231
21831151,52.40215,4.89127,865,1,3,0.09,4,346
58141749,52.37228,4.91072,85,1,3,0.09,5,0
1464510,52.35915,4.94047,100,3,3,0.09,106,0
1464510,52.35163,4.89805,84,3,3,0.09,106,0
5858811,52.40406,4.90936,60,10,4,0.09,1,0
5765605,52.34996,5.00714,85,5,4,0.09,1,0
19170419,52.38387,4.91494,90,2,4,0.09,1,0
20115955,52.35412,4.84661,90,13,4,0.09,1,0
9448067,52.356,4.90206,130,1,4,0.09,1,0
25402431,52.35315,4.91276,90,2,4,0.09,1,0
6198842,52.36611,4.9445,120,3,4,0.09,1,0
18825148,52.35578,4.94021,170,6,4,0.09,1,0
34339797,52.38189,4.88274,65,3,4,0.09,1,0
9684747,52.35639,4.92244,95,2,4,0.09,1,0
35468291,52.37385,4.89939,210,2,4,0.09,1,0
28541859,52.369,4.87278,210,1,4,0.09,1,0
10048959,52.35758,4.90419,120,2,4,0.09,1,0
8487189,52.36449,4.87604,79,4,4,0.09,1,0
11699650,52.37045,4.93912,100,4,4,0.09,1,0
15712287,52.34341,4.86423,95,2,4,0.09,1,0
27773253,52.34953,4.91296,120,4,4,0.09,1,0
3957293,52.34626,4.90689,130,5,4,0.09,1,0
12493511,52.37365,4.89604,100,1,4,0.09,1,0
37752056,52.3551,4.90111,75,3,4,0.09,1,0
26404668,52.35712,4.89059,99,3,4,0.09,1,0
21511284,52.37201,4.90635,125,2,4,0.09,1,0
10074853,52.37415,4.87371,100,3,4,0.09,1,0
4839912,52.35807,4.94309,50,1,4,0.09,1,0
17555747,52.36399,4.93486,180,3,4,0.09,1,0
4925905,52.36634,4.86627,110,2,4,0.09,1,0
28690931,52.36298,4.9342,100,6,4,0.09,1,0
30224489,52.33886,4.94066,90,2,4,0.09,1,0
41624596,52.34907,4.86145,119,3,4,0.09,1,0
15141823,52.35425,4.89262,130,3,4,0.09,1,0
39137948,52.37475,4.8682,159,1,4,0.09,1,0
26524821,52.36518,4.90444,160,4,4,0.09,1,0
7504273,52.3962,4.91603,90,4,4,0.09,1,0
38068762,52.35197,4.9,175,3,4,0.09,1,0
42686271,52.4089,4.96651,95,2,4,0.09,1,0
42656189,52.35362,4.85003,200,2,4,0.09,1,0
29150607,52.34688,4.88699,200,4,4,0.09,1,0
17720304,52.37961,4.87428,100,1,4,0.09,1,0
46197921,52.34575,4.85967,120,3,4,0.09,1,0
46408122,52.36102,4.86739,100,2,4,0.09,1,0
46545782,52.36496,4.93376,90,2,4,0.09,1,0
47470798,52.362,4.89896,125,1,4,0.09,1,0
29621807,52.41133,4.90465,300,3,4,0.09,1,1
5559308,52.35172,4.88767,125,3,4,0.09,1,5
2494804,52.35237,4.88567,240,2,4,0.09,1,152
10106174,52.33065,4.8754,150,2,4,0.09,1,253
5379475,52.38442,4.89025,175,14,4,0.09,1,302
31909872,52.36099,4.86851,100,1,4,0.09,2,0
2480425,52.3836,4.8533,151,10,4,0.09,2,0
1746634,52.36213,4.85197,48,1,5,0.09,1,0
16768578,52.37208,4.92124,100,2,5,0.09,1,0
5956784,52.36173,4.92236,104,5,5,0.09,1,0
18156533,52.35543,4.89375,100,1,5,0.09,1,0
19549435,52.36319,4.90884,110,7,5,0.09,1,0
20232191,52.35256,4.88917,199,6,5,0.09,1,0
10528684,52.36021,4.92421,127,6,5,0.09,1,0
5287167,52.36329,4.92801,130,4,5,0.09,1,0
2985908,52.3502,4.85382,120,1,5,0.09,1,0
13198283,52.33866,4.91839,150,3,5,0.09,1,0
6918150,52.37335,4.86032,85,3,5,0.09,1,0
15702595,52.34529,4.89485,100,5,5,0.09,1,6
12018031,52.39477,4.93171,150,5,5,0.09,1,12
9000116,52.34285,4.90289,275,3,5,0.09,2,0
2536209,52.35502,4.93512,120,5,6,0.09,1,0
2859023,52.36534,4.85654,97,7,6,0.09,1,0
1801901,52.35191,4.91819,130,3,6,0.09,1,125
3038971,52.32653,4.87185,180,4,6,0.09,1,352
2913467,52.35495,4.93233,140,2,7,0.09,1,0
1422043,52.35584,4.92527,95,16,7,0.09,1,15
1322517,52.36961,4.90982,385,3,8,0.09,1,149
1358307,52.3542,4.8916,8000,30,8,0.09,1,365
1247363,52.35251,4.94338,95,2,8,0.09,2,0
9139548,52.35204,4.85539,150,2,1,0.08,1,0
11835542,52.34592,4.90261,100,3,1,0.08,1,0
2769566,52.36092,4.86283,220,3,1,0.08,1,0
30845816,52.35925,4.86475,350,8,1,0.08,1,0
32337045,52.34395,4.80176,90,1,1,0.08,1,0
46534004,52.34872,4.90677,140,3,1,0.08,1,0
10592295,52.34502,4.89615,140,3,1,0.08,1,0
2807885,52.34169,4.80547,150,4,1,0.08,1,0
38210908,52.35811,4.894,150,2,1,0.08,1,0
14414653,52.37311,4.86193,75,1,1,0.08,1,0
29465685,52.35311,4.99943,209,4,1,0.08,1,0
89466606,52.3558,4.7874,30,2,1,0.08,1,0
3473887,52.37219,4.89791,130,14,1,0.08,1,0
15560259,52.36668,4.85996,120,4,1,0.08,1,0
33355716,52.31823,4.99134,125,3,1,0.08,1,0
57252276,52.34997,4.91882,145,2,1,0.08,1,0
75730294,52.3511,4.89756,195,3,1,0.08,1,0
168402617,52.36405,4.85698,109,2,1,0.08,1,0
50146023,52.36192,4.93709,240,2,1,0.08,1,0
15753974,52.35693,4.90879,150,3,1,0.08,1,0
1847296,52.34386,4.86583,150,3,1,0.08,1,0
182360307,52.36227,4.86705,80,3,1,0.08,1,0
911212,52.35082,4.84735,110,3,1,0.08,1,0
185153295,52.3536,4.99947,99,3,1,0.08,1,0
2242151,52.38564,4.96009,350,3,1,0.08,1,0
5876375,52.36402,4.86439,250,2,1,0.08,1,0
14548042,52.3437,4.92562,200,2,1,0.08,1,1
13983847,52.35334,4.85608,80,2,1,0.08,1,3
9957201,52.37518,4.85632,175,7,1,0.08,1,4
26371560,52.40658,4.90578,225,4,1,0.08,1,15
40456170,52.36224,4.85533,240,5,1,0.08,1,63
14031363,52.38377,4.87121,200,3,1,0.08,1,68
1447164,52.38596,4.89115,150,30,1,0.08,1,89
23486400,52.35773,4.91844,159,5,1,0.08,2,0
26285012,52.35541,4.91438,250,2,1,0.08,2,0
175450855,52.34396,4.90755,75,3,1,0.08,2,0
17975858,52.35327,4.90561,149,2,1,0.08,2,6
2205206,52.39009,4.87464,118,1,1,0.08,3,0
8851707,52.33352,4.8894,92,3,1,0.08,3,0
9412286,52.35995,4.92107,150,5,1,0.08,3,9
5113662,52.37659,4.81927,68,5,1,0.08,5,0
30445609,52.36508,4.88222,225,1,1,0.08,5,358
65859990,52.34311,4.90185,132,2,1,0.08,202,0
16944659,52.35557,4.99954,218,2,2,0.08,1,0
16082874,52.38539,4.87132,130,2,2,0.08,1,0
11701506,52.38448,4.87975,81,5,2,0.08,1,0
49621353,52.36932,4.87443,203,1,2,0.08,1,0
2160394,52.39711,4.94061,59,2,2,0.08,1,0
210122,52.37119,4.87671,150,5,2,0.08,1,0
43404904,52.35816,4.8564,120,3,2,0.08,1,0
8720643,52.36104,4.91256,125,2,2,0.08,1,0
30842837,52.35536,4.88804,140,2,2,0.08,1,0
111617728,52.35222,4.90366,300,2,2,0.08,1,0
4814919,52.37652,4.86219,85,2,2,0.08,1,0
10069952,52.37981,4.87839,200,3,2,0.08,1,0
13791537,52.35463,4.91061,139,2,2,0.08,1,0
107379816,52.35204,4.88041,120,2,2,0.08,1,0
19497125,52.35604,4.89989,125,3,2,0.08,1,0
479500,52.35355,4.926,140,3,2,0.08,1,0
7458090,52.37868,4.8574,84,1,2,0.08,1,0
3766267,52.37282,4.88119,130,6,2,0.08,1,0
12380786,52.37505,4.89404,160,2,2,0.08,1,0
21717536,52.37818,4.87445,225,7,2,0.08,1,0
92836094,52.35812,4.99314,275,3,2,0.08,1,0
23845773,52.36204,4.89811,200,2,2,0.08,1,0
124004762,52.36707,4.87887,75,1,2,0.08,1,0
24124891,52.36127,4.85907,150,4,2,0.08,1,0
97078373,52.35052,4.84777,150,1,2,0.08,1,0
124539148,52.35331,4.91958,175,3,2,0.08,1,0
15071067,52.34482,4.90129,135,2,2,0.08,1,0
72734933,52.32731,4.87925,150,1,2,0.08,1,0
4433216,52.37567,4.85707,149,4,2,0.08,1,0
9243483,52.3694,4.86676,150,1,2,0.08,1,0
125952338,52.3707,4.91392,180,2,2,0.08,1,0
126584749,52.41271,4.88283,90,3,2,0.08,1,0
126867732,52.3786,4.88431,200,2,2,0.08,1,0
17544332,52.36681,4.86805,150,2,2,0.08,1,0
127167675,52.3526,4.89407,65,3,2,0.08,1,0
127397718,52.36697,4.86612,80,1,2,0.08,1,0
127935310,52.39135,4.8907,200,3,2,0.08,1,0
2512491,52.34799,4.86013,100,1,2,0.08,1,0
128950672,52.34142,4.89414,108,2,2,0.08,1,0
45734209,52.33341,4.874,100,2,2,0.08,1,0
131160277,52.40356,4.93623,45,2,2,0.08,1,0
2160081,52.37135,4.85868,219,1,2,0.08,1,14
3483073,52.36433,4.87536,160,4,2,0.08,1,19
9543902,52.35864,4.85695,149,3,2,0.08,1,30
41878834,52.34883,4.88797,185,2,2,0.08,1,40
11862816,52.37933,4.85161,95,6,2,0.08,1,118
34359888,52.35964,4.89319,600,2,2,0.08,1,177
14153049,52.38242,4.85096,100,2,2,0.08,1,186
28868109,52.35228,4.89125,250,5,2,0.08,1,358
125157831,52.37216,4.84973,400,3,2,0.08,1,363
36507423,52.34551,4.87681,79,2,2,0.08,2,0
59759420,52.37391,4.93454,60,3,2,0.08,2,0
21304713,52.36119,4.93543,199,2,2,0.08,2,0
125382278,52.35681,4.91599,141,2,2,0.08,2,0
7209870,52.37425,4.87918,200,4,2,0.08,2,125
14408672,52.37668,4.85107,500,3,2,0.08,3,0
45365962,52.34214,4.91081,175,3,2,0.08,3,0
459028,52.3646,4.8511,180,2,2,0.08,5,0
11969034,52.35618,4.89642,120,2,2,0.08,21,0
15008009,52.34113,4.90943,159,2,3,0.08,1,0
4389536,52.35086,4.88877,179,5,3,0.08,1,0
16966791,52.37857,4.85498,99,7,3,0.08,1,0
2047798,52.35878,4.89465,125,3,3,0.08,1,0
8342859,52.3502,4.94093,100,3,3,0.08,1,0
43239191,52.38179,4.8874,90,1,3,0.08,1,0
44761912,52.36049,4.89672,150,6,3,0.08,1,0
20928992,52.35991,4.93584,130,2,3,0.08,1,0
46442052,52.36812,4.86484,109,2,3,0.08,1,0
48971793,52.35466,4.91015,175,2,3,0.08,1,0
20518883,52.36931,4.86702,125,2,3,0.08,1,0
30427318,52.34972,4.86298,99,4,3,0.08,1,0
6696500,52.38938,4.88601,95,2,3,0.08,1,0
50360760,52.37277,4.93743,150,2,3,0.08,1,0
2829912,52.3716,4.85591,80,2,3,0.08,1,0
12690975,52.34273,4.89579,80,1,3,0.08,1,0
56081965,52.36394,4.93802,90,3,3,0.08,1,0
5616462,52.34882,4.90617,150,2,3,0.08,1,0
57018382,52.34987,4.90199,150,2,3,0.08,1,0
34310125,52.37799,4.85321,70,1,3,0.08,1,0
20773372,52.36213,4.93024,41,3,3,0.08,1,0
53570177,52.36969,4.92429,89,5,3,0.08,1,0
19391689,52.35122,4.84722,115,3,3,0.08,1,0
6683439,52.35681,4.89853,175,2,3,0.08,1,0
7304906,52.3524,4.85693,50,1,3,0.08,1,0
14408115,52.37801,4.85703,79,4,3,0.08,1,0
33345384,52.36597,4.86742,131,5,3,0.08,1,0
6113793,52.35355,4.8648,250,4,3,0.08,1,0
56957281,52.36307,4.88766,130,3,3,0.08,1,0
12990856,52.36918,4.92941,110,2,3,0.08,1,0
30711507,52.35013,4.88964,175,2,3,0.08,1,0
25624250,52.36066,4.94405,149,4,3,0.08,1,0
65095912,52.37278,4.88201,95,2,3,0.08,1,0
385481,52.34812,4.84691,125,5,3,0.08,1,0
50141700,52.35091,4.92436,76,1,3,0.08,1,0
66189059,52.37978,4.87483,130,2,3,0.08,1,0
18815564,52.36259,4.85659,100,1,3,0.08,1,0
52046942,52.35789,4.90289,90,3,3,0.08,1,0
24469269,52.3605,4.85732,150,2,3,0.08,1,0
2839952,52.34368,4.85812,100,3,3,0.08,1,0
75049380,52.36381,4.88407,99,2,3,0.08,1,0
57151856,52.39868,4.93663,120,5,3,0.08,1,1
61137741,52.34993,4.94208,100,5,3,0.08,1,83
70988385,52.39097,4.8811,110,2,3,0.08,1,129
11582824,52.37412,4.87909,250,3,3,0.08,2,0
21683808,52.39161,4.91339,40,1,3,0.08,2,0
15919914,52.36889,4.85266,90,2,3,0.08,2,0
8795077,52.36735,4.85198,99,3,3,0.08,3,0
9468259,52.3697,4.92775,150,2,4,0.08,1,0
5576683,52.37403,4.94594,224,4,4,0.08,1,0
5493932,52.36445,4.92057,137,4,4,0.08,1,0
18850903,52.33948,4.92014,125,2,4,0.08,1,0
5299179,52.35529,4.92498,95,5,4,0.08,1,0
24483809,52.36542,4.87171,200,2,4,0.08,1,0
8648916,52.36267,4.86617,150,3,4,0.08,1,0
10742804,52.35835,4.9232,125,14,4,0.08,1,0
7647800,52.36159,4.94053,102,3,4,0.08,1,0
29595415,52.36128,4.92931,90,5,4,0.08,1,0
14030203,52.37494,4.85972,130,1,4,0.08,1,0
6085346,52.37756,4.87268,125,3,4,0.08,1,0
31738286,52.36333,4.86208,130,2,4,0.08,1,0
11126358,52.35274,4.85562,110,4,4,0.08,1,0
23801339,52.35869,4.92306,155,2,4,0.08,1,0
24669301,52.36422,4.92652,90,3,4,0.08,1,0
6945968,52.40675,4.92341,175,2,4,0.08,1,14
12965030,52.37573,4.8787,190,4,4,0.08,1,25
11285127,52.35161,4.8956,118,5,4,0.08,1,49
7803724,52.36793,4.92394,99,4,4,0.08,1,125
6420712,52.35148,4.89268,160,3,4,0.08,1,211
24100581,52.34851,4.84736,130,4,4,0.08,1,349
22705731,52.38543,4.91246,75,2,4,0.08,2,0
22960118,52.36909,4.85755,70,2,4,0.08,3,0
3672783,52.36449,4.86446,121,3,5,0.08,1,0
399461,52.37024,4.90693,50,60,5,0.08,1,0
11408530,52.36821,4.94167,99,4,5,0.08,1,0
13288769,52.37865,4.88254,230,5,5,0.08,1,0
4260625,52.3521,4.9147,80,4,5,0.08,1,0
3673389,52.37752,4.88164,149,2,6,0.08,1,0
1350388,52.35941,4.85995,168,5,6,0.08,1,10
3661217,52.36304,4.93588,80,5,6,0.08,1,120
336950,52.37066,4.89717,299,2,6,0.08,4,131
2674073,52.3639,4.92542,139,4,7,0.08,1,0
3705478,52.34889,4.9388,225,4,1,0.07,1,0
12866932,52.34919,4.89011,149,3,1,0.07,1,0
63068142,52.38986,4.93977,250,2,1,0.07,1,0
5904511,52.35336,4.85558,150,2,1,0.07,1,0
19549487,52.35762,4.89602,199,21,1,0.07,1,0
12174223,52.36439,4.87348,75,1,1,0.07,1,0
51501049,52.3738,4.87167,100,2,1,0.07,1,0
117153129,52.36949,4.92603,150,3,1,0.07,1,0
2044337,52.37037,4.86215,119,5,1,0.07,1,0
24147119,52.36176,4.91176,89,4,1,0.07,1,0
15764150,52.35327,4.90718,120,14,1,0.07,1,0
24442788,52.35993,4.80118,95,2,1,0.07,1,0
19317755,52.38996,4.88721,80,2,1,0.07,1,0
105035832,52.38981,4.93433,99,2,1,0.07,1,0
3734965,52.36492,4.86527,150,4,1,0.07,1,0
106242078,52.35279,4.86554,300,2,1,0.07,1,0
138903158,52.3154,4.95404,50,1,1,0.07,1,0
1772563,52.35596,4.91226,200,45,1,0.07,1,0
17507570,52.37291,4.88707,150,2,1,0.07,1,0
2387332,52.35678,4.85583,180,2,1,0.07,1,80
47479242,52.35668,4.99939,26,3,1,0.07,3,0
58428526,52.37768,4.8491,225,2,1,0.07,3,218
8122713,52.37311,4.86022,95,3,2,0.07,1,0
1851673,52.35937,4.85443,110,1,2,0.07,1,0
9923157,52.36388,4.84539,80,2,2,0.07,1,0
73687196,52.35077,4.90318,149,2,2,0.07,1,0
34772845,52.34771,5.00848,131,5,2,0.07,1,0
